datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,severerisk
2006-02-12,1139682600,26.7,12.2,19.4,26.7,12.2,19.4,14.5,75.3,0.0,0.0,0.0,,,,,0.0,,1014.3,14.3,2.6,,,,07:10:22,1139708422,18:13:05,1139748185,0.47,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-02-13,1139769000,24.1,13.1,17.5,24.1,13.1,17.5,15.1,86.3,0.0,0.0,0.0,,,,,0.0,,1013.1,58.6,2.6,,,,07:09:32,1139794772,18:13:53,1139834633,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-02-14,1139855400,25.4,16.1,19.8,25.4,16.1,19.8,15.7,78.7,0.0,0.0,0.0,,,,,0.0,,1009.6,63.8,2.5,,,,07:08:40,1139881120,18:14:42,1139921082,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-02-15,1139941800,25.7,15.2,19.6,25.7,15.2,19.6,16.8,85.0,0.0,0.0,0.0,,,,,3.6,106.2,1007.4,56.3,1.9,,,,07:07:48,1139967468,18:15:29,1140007529,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-02-16,1140028200,26.7,13.9,19.9,26.7,13.9,19.9,16.7,83.3,0.0,0.0,0.0,,,,,5.4,317.1,1009.1,25.0,1.6,,,,07:06:54,1140053814,18:16:17,1140093977,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-02-17,1140114600,26.2,14.7,19.4,26.2,14.7,19.4,16.1,83.7,0.0,0.0,0.0,,,,,7.6,305.4,1010.9,24.3,2.9,,,,07:05:59,1140140159,18:17:04,1140180424,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-02-18,1140201000,27.4,16.7,21.0,28.3,16.7,21.1,16.3,76.1,0.0,0.0,0.0,,,,,7.6,320.0,1012.6,50.0,3.5,,,,07:05:03,1140226503,18:17:51,1140266871,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-02-19,1140287400,28.1,15.9,21.1,29.6,15.9,21.3,16.7,77.2,0.0,0.0,0.0,,,,,5.4,301.3,1012.2,47.5,3.8,,,,07:04:06,1140312846,18:18:37,1140353317,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-02-20,1140373800,28.7,15.4,20.5,28.8,15.4,20.5,16.8,81.4,0.0,0.0,0.0,,,,,5.4,318.3,1012.3,41.4,3.1,,,,07:03:09,1140399189,18:19:23,1140439763,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-02-21,1140460200,28.2,16.1,21.5,28.5,16.1,21.5,16.4,76.6,0.0,0.0,0.0,,,,,5.4,320.0,1011.8,37.5,3.0,,,,07:02:10,1140485530,18:20:08,1140526208,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-02-22,1140546600,30.7,15.2,21.2,29.0,15.2,21.2,14.2,69.2,0.0,0.0,0.0,,,,,5.4,325.1,1011.1,28.8,3.5,,,,07:01:10,1140571870,18:20:53,1140612653,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-02-23,1140633000,29.4,14.1,21.0,29.9,14.1,21.3,15.5,72.4,0.0,0.0,0.0,,,,,5.4,313.9,1011.7,12.5,4.0,,,,07:00:10,1140658210,18:21:38,1140699098,0.84,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-02-24,1140719400,29.7,14.7,21.7,30.6,14.7,21.9,16.0,72.3,0.0,0.0,0.0,,,,,7.6,320.0,1010.9,1.3,3.5,,,,06:59:09,1140744549,18:22:22,1140785542,0.87,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-02-25,1140805800,27.4,15.1,20.4,28.2,15.1,20.5,16.7,80.8,0.0,0.0,0.0,,,,,3.6,320.0,1009.7,41.7,3.7,,,,06:58:06,1140830886,18:23:06,1140871986,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-02-26,1140892200,24.9,16.2,19.8,24.9,16.2,19.8,15.8,78.7,1.0,100.0,4.17,['rain'],,,,5.4,123.8,1010.7,90.0,3.0,,,,06:57:03,1140917223,18:23:50,1140958430,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,['42101099999'],obs,
2006-02-27,1140978600,26.9,12.7,19.0,27.6,12.7,19.1,15.0,79.6,0.0,0.0,0.0,,,,,7.6,320.0,1011.8,13.8,3.8,,,,06:56:00,1141003560,18:24:33,1141044873,0.97,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-02-28,1141065000,25.7,12.9,18.8,25.7,12.9,18.8,13.7,74.9,0.0,0.0,0.0,,,,,7.6,305.8,1011.1,0.0,3.5,,,,06:54:55,1141089895,18:25:16,1141131316,0.0,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-03-01,1141151400,27.1,14.1,19.6,27.1,14.1,19.6,13.1,69.1,0.0,0.0,0.0,,,,,7.6,309.2,1010.8,0.0,4.0,,,,06:53:50,1141176230,18:25:58,1141217758,0.04,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-03-02,1141237800,27.4,11.2,18.9,26.4,11.2,18.8,10.4,65.8,0.0,0.0,0.0,,,,,5.4,310.6,1012.5,0.0,3.3,,,,06:52:44,1141262564,18:26:40,1141304200,0.08,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-03-03,1141324200,26.7,12.9,16.7,26.7,12.9,16.7,13.2,81.7,0.0,0.0,0.0,,,,,7.6,297.3,1013.2,0.0,3.2,,,,06:51:38,1141348898,18:27:22,1141390642,0.11,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-03-04,1141410600,26.7,15.7,20.1,26.7,15.7,20.1,15.5,76.2,0.0,0.0,0.0,,,,,3.6,295.0,1012.7,28.0,4.0,,,,06:50:31,1141435231,18:28:03,1141477083,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-03-05,1141497000,29.1,11.7,21.2,28.8,11.7,21.1,14.4,68.8,0.0,0.0,0.0,,,,,3.6,320.0,1011.8,18.0,4.0,,,,06:49:23,1141521563,18:28:44,1141563524,0.18,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-03-06,1141583400,26.9,13.4,21.2,27.4,13.4,21.2,15.0,70.0,0.0,0.0,0.0,,,,,5.4,155.9,1012.0,48.6,4.0,,,,06:48:15,1141607895,18:29:25,1141649965,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-03-07,1141669800,28.9,16.1,21.9,29.5,16.1,22.1,15.8,70.2,2.0,100.0,4.17,['rain'],,,,5.4,4.1,1013.2,53.8,4.0,,,,06:47:06,1141694226,18:30:06,1141736406,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,['42101099999'],obs,
2006-03-08,1141756200,30.4,14.4,22.2,31.2,14.4,22.4,15.6,69.0,0.0,0.0,0.0,,,,,3.6,31.6,1013.4,17.5,4.0,,,,06:45:57,1141780557,18:30:46,1141822846,0.28,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-03-09,1141842600,22.7,16.7,19.7,22.7,16.7,19.7,15.6,78.2,0.6,100.0,4.17,['rain'],,,,9.4,308.8,1016.0,87.5,3.8,,,,06:44:47,1141866887,18:31:26,1141909286,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['42101099999'],obs,
2006-03-10,1141929000,19.4,15.7,17.2,19.4,15.7,17.2,16.5,95.5,24.0,100.0,12.5,['rain'],,,,5.4,115.0,1013.8,95.7,3.1,,,,06:43:37,1141953217,18:32:05,1141995725,0.34,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['42101099999'],obs,
2006-03-11,1142015400,23.1,15.1,18.2,23.1,15.1,18.2,16.3,89.3,5.0,100.0,4.17,['rain'],,,,5.4,109.7,1011.8,71.3,3.8,,,,06:42:26,1142039546,18:32:45,1142082165,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,['42101099999'],obs,
2006-03-12,1142101800,23.7,15.1,19.1,23.7,15.1,19.1,16.6,86.4,0.0,0.0,0.0,,,,,5.4,320.0,1011.3,46.3,3.4,,,,06:41:15,1142125875,18:33:24,1142168604,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-03-13,1142188200,22.9,14.7,19.3,22.9,14.7,19.3,17.2,88.4,0.0,0.0,0.0,,,,,7.6,320.0,1010.7,57.1,1.9,,,,06:40:04,1142212204,18:34:03,1142255043,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-03-14,1142274600,18.1,16.1,17.1,18.1,16.1,17.1,16.4,95.6,7.0,100.0,12.5,['rain'],,,,3.6,123.8,1012.4,88.8,2.0,,,,06:38:53,1142298533,18:34:41,1142341481,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['42101099999'],obs,
2006-03-15,1142361000,22.1,16.1,18.3,22.1,16.1,18.3,16.4,89.3,0.0,0.0,0.0,,,,,3.6,225.0,1013.9,57.5,2.0,,,,06:37:41,1142384861,18:35:20,1142427920,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-03-16,1142447400,26.1,12.7,19.2,26.1,12.7,19.2,15.1,80.0,0.0,0.0,0.0,,,,,3.6,303.8,1013.9,5.0,3.0,,,,06:36:29,1142471189,18:35:58,1142514358,0.54,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-03-17,1142533800,25.7,11.2,18.3,25.7,11.2,18.3,12.6,72.3,0.0,0.0,0.0,,,,,9.4,295.0,1013.6,0.0,4.0,,,,06:35:16,1142557516,18:36:36,1142600796,0.58,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-03-18,1142620200,26.1,13.4,19.7,26.1,13.4,19.7,14.0,72.3,0.0,0.0,0.0,,,,,7.6,315.8,1012.9,33.8,4.0,,,,06:34:04,1142643844,18:37:14,1142687234,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-03-19,1142706600,28.4,13.9,20.9,29.0,13.9,21.0,16.1,76.3,0.0,0.0,0.0,,,,,7.6,320.0,1012.4,17.5,3.6,,,,06:32:51,1142730171,18:37:52,1142773672,0.65,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-03-20,1142793000,26.2,15.9,20.6,26.2,15.9,20.6,16.4,78.5,0.0,0.0,0.0,,,,,7.6,47.2,1009.9,40.0,4.0,,,,06:31:38,1142816498,18:38:29,1142860109,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-03-21,1142879400,28.7,14.9,21.0,28.6,14.9,21.0,15.3,72.6,0.0,0.0,0.0,,,,,11.2,320.0,1009.5,0.0,4.0,,,,06:30:25,1142902825,18:39:07,1142946547,0.72,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-03-22,1142965800,27.7,14.4,20.8,28.1,14.4,21.0,15.7,75.0,0.0,0.0,0.0,,,,,9.4,320.0,1007.8,0.0,3.8,,,,06:29:12,1142989152,18:39:44,1143032984,0.75,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-03-23,1143052200,31.4,14.7,22.3,31.4,14.7,22.5,15.7,69.9,0.0,0.0,0.0,,,,,5.4,320.0,1007.5,11.3,4.0,,,,06:27:59,1143075479,18:40:21,1143119421,0.75,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-03-24,1143138600,30.1,18.1,22.6,31.2,18.1,22.9,17.3,74.2,0.0,0.0,0.0,,,,,7.6,304.6,1007.0,55.0,4.0,,,,06:26:46,1143161806,18:40:58,1143205858,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-03-25,1143225000,29.7,16.7,22.8,29.1,16.7,22.6,14.3,62.9,0.8,100.0,4.17,['rain'],,,,5.4,293.8,1008.2,33.8,3.8,,,,06:25:33,1143248133,18:41:35,1143292295,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,['42101099999'],obs,
2006-03-26,1143311400,26.2,18.4,22.1,26.2,18.4,22.1,15.1,65.2,0.0,0.0,0.0,,,,,7.6,243.3,1008.9,36.3,3.8,,,,06:24:19,1143334459,18:42:12,1143378732,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-03-27,1143397800,27.4,15.2,20.5,27.3,15.2,20.5,13.6,67.6,0.0,0.0,0.0,,,,,18.4,303.8,1010.1,25.0,3.0,,,,06:23:06,1143420786,18:42:49,1143465169,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-03-28,1143484200,26.1,15.1,20.0,26.1,15.1,20.0,12.1,63.5,0.0,0.0,0.0,,,,,5.4,217.5,1012.6,36.3,3.3,,,,06:21:53,1143507113,18:43:25,1143551605,0.96,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,['42101099999'],obs,
2006-03-29,1143570600,29.1,14.4,21.7,28.4,14.4,21.6,13.4,62.6,0.0,0.0,0.0,,,,,11.2,305.9,1012.4,11.3,4.0,,,,06:20:40,1143593440,18:44:02,1143638042,0.0,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-03-30,1143657000,31.7,16.4,24.3,30.6,16.4,24.1,14.9,59.6,0.0,0.0,0.0,,,,,9.4,320.0,1010.7,24.3,4.0,,,,06:19:28,1143679768,18:44:39,1143724479,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-03-31,1143743400,32.9,19.1,25.4,32.9,19.1,25.5,16.7,62.1,0.0,0.0,0.0,,,,,7.6,295.5,1009.2,46.3,3.8,,,,06:18:15,1143766095,18:45:16,1143810916,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-04-01,1143829800,35.4,19.2,26.7,34.0,19.2,26.4,15.7,57.1,0.0,0.0,0.0,,,,,7.6,282.7,1006.6,38.8,4.0,,,,06:17:03,1143852423,18:45:52,1143897352,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-04-02,1143916200,35.1,21.1,26.7,34.9,21.1,26.7,16.8,58.5,0.1,100.0,4.17,['rain'],,,,5.4,109.7,1006.5,46.3,4.0,,,,06:15:50,1143938750,18:46:29,1143983789,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,['42101099999'],obs,
2006-04-03,1144002600,33.2,16.9,24.6,32.0,16.9,24.1,14.0,57.1,0.0,0.0,0.0,,,,,11.2,320.0,1007.4,45.0,4.0,,,,06:14:39,1144025079,18:47:05,1144070225,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-04-04,1144089000,34.2,19.7,26.3,33.8,19.7,26.1,15.0,53.4,0.0,0.0,0.0,,,,,11.2,320.0,1006.6,40.0,4.0,,,,06:13:27,1144111407,18:47:42,1144156662,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-04-05,1144175400,35.7,18.9,27.1,35.7,18.9,27.1,15.8,53.5,0.0,0.0,0.0,,,,,22.3,322.0,1005.5,11.3,4.0,,,,06:12:16,1144197736,18:48:19,1144243099,0.25,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-04-06,1144261800,35.4,19.2,26.5,35.0,19.2,26.6,16.4,57.6,0.0,0.0,0.0,,,,,7.6,320.0,1005.7,21.4,4.0,,,,06:11:04,1144284064,18:48:56,1144329536,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-04-07,1144348200,37.1,19.2,30.2,38.3,19.2,30.4,15.1,43.3,0.0,0.0,0.0,,,,,9.4,320.0,1004.1,28.3,4.0,,,,06:09:54,1144370394,18:49:32,1144415972,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-04-08,1144434600,37.4,24.1,30.7,40.7,24.1,32.4,17.8,47.1,0.0,0.0,0.0,,,,,3.6,330.6,1003.3,48.3,4.0,,,,06:08:43,1144456723,18:50:09,1144502409,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-04-09,1144521000,34.1,23.7,29.8,40.2,23.7,32.8,20.9,59.2,0.0,0.0,0.0,,,,,18.4,112.8,1000.4,75.7,3.1,,,,06:07:34,1144543054,18:50:46,1144588846,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-04-10,1144607400,35.1,19.7,29.5,36.7,19.7,30.4,18.3,55.4,0.2,100.0,4.17,['rain'],,,,7.6,267.6,1003.5,26.0,4.0,,,,06:06:24,1144629384,18:51:23,1144675283,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,['42101099999'],obs,
2006-04-11,1144693800,34.9,15.9,27.0,37.4,15.9,27.4,14.9,50.7,0.0,0.0,0.0,,,,,5.4,300.4,1005.0,10.0,4.0,,,,06:05:15,1144715715,18:52:00,1144761720,0.42,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-04-12,1144780200,32.1,16.4,23.1,32.6,16.4,23.2,12.6,52.9,0.0,0.0,0.0,,,,,7.6,317.9,1006.2,3.3,4.0,,,,06:04:07,1144802047,18:52:37,1144848157,0.45,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-04-13,1144866600,33.4,13.9,23.3,35.1,13.9,23.6,13.3,54.8,0.0,0.0,0.0,,,,,9.4,325.6,1007.4,25.7,4.0,,,,06:02:59,1144888379,18:53:14,1144934594,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-04-14,1144953000,36.1,14.7,25.8,36.2,14.7,25.7,13.4,50.4,0.0,0.0,0.0,,,,,5.4,316.6,1008.5,41.3,4.0,,,,06:01:51,1144974711,18:53:52,1145021032,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-04-15,1145039400,34.7,18.7,26.8,35.0,18.7,26.8,15.5,52.5,0.0,0.0,0.0,,,,,5.4,109.3,1006.9,47.1,4.0,,,,06:00:44,1145061044,18:54:29,1145107469,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-04-16,1145125800,35.4,23.4,28.9,42.8,23.4,31.1,19.6,57.8,0.0,0.0,0.0,,,,,9.4,356.2,1003.7,65.0,4.0,,,,05:59:38,1145147378,18:55:07,1145193907,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-04-17,1145212200,34.4,20.7,26.8,35.9,20.7,27.6,18.2,61.1,0.0,0.0,0.0,,,,,11.2,333.3,1004.4,63.8,3.0,,,,05:58:32,1145233712,18:55:44,1145280344,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-04-18,1145298600,32.1,16.7,25.1,31.6,16.7,25.2,14.7,56.0,0.0,0.0,0.0,,,,,7.6,112.7,1006.8,35.0,4.0,,,,05:57:27,1145320047,18:56:22,1145366782,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-04-19,1145385000,31.7,19.4,26.0,30.5,19.4,25.6,13.0,46.5,0.5,100.0,4.17,['rain'],,,,11.2,118.9,1009.5,35.0,4.0,,,,05:56:23,1145406383,18:57:00,1145453220,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,['42101099999'],obs,
2006-04-20,1145471400,34.1,20.4,26.8,32.7,20.4,26.4,12.5,43.0,0.0,0.0,0.0,,,,,5.4,140.0,1010.1,11.3,4.0,,,,05:55:19,1145492719,18:57:38,1145539658,0.73,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-04-21,1145557800,35.1,19.7,27.6,34.4,19.7,27.4,14.0,45.5,0.0,0.0,0.0,,,,,7.6,170.0,1008.1,48.6,3.1,,,,05:54:16,1145579056,18:58:16,1145626096,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-04-22,1145644200,37.1,20.7,29.2,35.5,20.7,28.7,13.8,43.3,0.0,0.0,0.0,,,,,7.6,327.5,1005.4,6.3,3.8,,,,05:53:14,1145665394,18:58:54,1145712534,0.8,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-04-23,1145730600,35.4,23.4,28.5,34.3,23.4,28.1,14.5,44.4,0.0,0.0,0.0,,,,,25.9,321.0,1004.8,18.6,3.4,,,,05:52:13,1145751733,18:59:32,1145798972,0.84,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-04-24,1145817000,38.2,19.4,29.6,38.3,19.4,29.5,14.3,42.1,0.0,0.0,0.0,,,,,5.4,333.1,1003.8,5.0,3.8,,,,05:51:12,1145838072,19:00:10,1145885410,0.87,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-04-25,1145903400,39.9,21.2,31.0,40.7,21.2,31.4,15.9,42.9,0.0,0.0,0.0,,,,,3.6,303.8,1002.6,14.3,4.0,,,,05:50:12,1145924412,19:00:49,1145971849,0.91,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-04-26,1145989800,39.1,23.1,29.7,40.5,23.1,30.6,17.8,51.2,0.0,0.0,0.0,,,,,5.4,98.8,1002.7,10.0,3.7,,,,05:49:13,1146010753,19:01:28,1146058288,0.95,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-04-27,1146076200,40.7,25.4,32.4,42.4,25.4,33.4,17.6,43.2,0.0,0.0,0.0,,,,,7.6,320.0,1002.0,5.7,3.7,,,,05:48:15,1146097095,19:02:06,1146144726,0.98,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-04-28,1146162600,40.2,27.1,33.5,45.4,27.6,35.7,18.9,42.9,0.0,0.0,0.0,,,,,7.6,109.6,1003.4,45.0,3.0,,,,05:47:18,1146183438,19:02:45,1146231165,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-04-29,1146249000,39.1,26.4,32.8,48.9,26.4,37.3,21.1,50.8,0.0,0.0,0.0,,,,,7.6,90.0,1002.6,12.5,3.0,,,,05:46:22,1146269782,19:03:24,1146317604,0.05,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-04-30,1146335400,39.7,27.9,32.4,42.2,27.9,32.4,14.8,36.6,0.0,0.0,0.0,,,,,14.8,351.7,1003.3,38.8,1.9,,,,05:45:27,1146356127,19:04:03,1146404043,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-05-01,1146421800,41.2,23.2,32.5,39.1,23.2,31.9,13.7,36.8,0.0,0.0,0.0,,,,,7.6,308.5,1003.8,1.3,3.5,,,,05:44:32,1146442472,19:04:42,1146490482,0.11,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-05-02,1146508200,33.1,22.7,28.1,32.5,22.7,28.0,14.2,43.0,0.0,0.0,0.0,,,,,9.4,331.0,1006.0,55.7,1.9,,,,05:43:39,1146528819,19:05:21,1146576921,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42101099999'],obs,
2006-05-03,1146594600,38.1,22.1,30.3,36.8,22.1,29.8,13.5,39.0,0.0,0.0,0.0,,,,,5.4,320.0,1006.0,17.5,3.0,,,,05:42:47,1146615167,19:06:00,1146663360,0.18,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-05-04,1146681000,39.4,21.7,29.5,37.3,21.7,29.1,14.7,45.1,0.0,0.0,0.0,,,,,7.6,320.0,1004.7,5.0,3.7,,,,05:41:56,1146701516,19:06:39,1146749799,0.21,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-05-05,1146767400,41.4,24.4,32.9,41.8,24.4,33.3,16.8,42.3,0.0,0.0,0.0,,,,,7.6,90.0,1003.3,7.5,3.3,,,,05:41:05,1146787865,19:07:18,1146836238,0.25,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-05-06,1146853800,42.1,26.1,33.8,42.5,26.1,33.8,15.8,37.9,0.0,0.0,0.0,,,,,5.4,90.0,1000.6,0.0,2.5,,,,05:40:16,1146874216,19:07:57,1146922677,0.27,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-05-07,1146940200,41.7,27.9,34.2,42.7,28.6,36.4,19.1,42.9,0.0,0.0,0.0,,,,,9.4,98.6,999.7,3.8,2.0,,,,05:39:28,1146960568,19:08:36,1147009116,0.31,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-05-08,1147026600,38.1,29.1,33.8,44.4,32.0,38.4,22.5,52.8,0.0,0.0,0.0,,,,,9.4,114.0,1001.0,1.7,2.0,,,,05:38:42,1147046922,19:09:15,1147095555,0.34,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-05-09,1147113000,35.9,24.7,31.0,36.6,24.7,32.4,19.1,51.0,7.0,100.0,4.17,['rain'],,,,9.4,132.5,1003.0,33.3,3.3,,,,05:37:56,1147133276,19:09:55,1147181995,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,['42101099999'],obs,
2006-05-10,1147199400,39.7,25.1,32.5,44.0,25.1,34.5,20.6,53.5,0.0,0.0,0.0,,,,,7.6,320.0,998.8,12.5,3.5,,,,05:37:11,1147219631,19:10:34,1147268434,0.4,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-05-11,1147285800,36.7,26.9,31.1,40.7,28.4,34.3,21.5,57.7,0.0,0.0,0.0,,,,,7.6,98.5,1001.0,5.7,3.1,,,,05:36:28,1147305988,19:11:13,1147354873,0.43,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-05-12,1147372200,38.7,26.7,31.9,45.2,26.7,35.6,22.4,58.8,0.0,0.0,0.0,,,,,7.6,95.3,1001.6,0.0,3.1,,,,05:35:46,1147392346,19:11:52,1147441312,0.47,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-05-13,1147458600,38.2,27.2,32.4,43.9,30.1,36.9,23.0,59.6,0.0,0.0,0.0,,,,,11.2,121.9,1000.5,0.0,2.9,,,,05:35:05,1147478705,19:12:31,1147527751,0.5,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
2006-05-14,1147545000,37.2,28.1,32.6,46.4,31.6,37.9,23.4,59.5,0.0,0.0,0.0,,,,,14.8,111.5,1002.4,16.3,2.5,,,,05:34:25,1147565065,19:13:09,1147614189,0.54,Clear,Clear conditions throughout the day.,clear-day,['42101099999'],obs,
